Time,phi,phi1d,phi2d,V1
24.63999999999996,-0.1281940771237348,-0.28642713488146054,0.7933965689978587,0.971534862569632
24.65999999999996,-0.1337617847424905,-0.27021488228887774,0.8287013039301773,0.9714627338231944
24.67999999999996,-0.13899827496112374,-0.2533280980390819,0.8610243377676582,0.971394463979289
24.699999999999953,-0.14389084730087776,-0.2358333579472381,0.8856285609932488,0.9713225732619406
24.719999999999953,-0.14842828466239832,-0.2178351823037415,0.9175552441284218,0.97125780973801
24.73999999999995,-0.15259997052134716,-0.19922147318497108,0.9504221364936377,0.9711893563430832
24.75999999999995,-0.1563927938521238,-0.17994695110988732,0.9748393644007851,0.971119362753065
24.779999999999948,-0.1597959531797375,-0.16034125618551745,0.9846316540205963,0.97105303936633
24.799999999999947,-0.16280414730822793,-0.1404291521142401,1.0080626658869216,0.9709919292422
24.819999999999947,-0.16541009036323062,-0.12008190062781772,1.0244725440855298,0.9709258605896262
24.839999999999932,-0.1676059082594151,-0.09946998531984332,1.0353450734030043,0.9708666423485957
24.859999999999932,-0.16938731211674207,-0.07863725097112899,1.046984430280637,0.9708069038576884
24.879999999999928,-0.17075014581504055,-0.05761785505312268,1.069371658795522,0.9707611007205597
24.899999999999928,-0.1716895604475264,-0.03625273138993665,1.058259579948698,0.970719235481096
24.919999999999927,-0.17220224265513145,-0.01509653077909343,1.0609755460235488,0.9706799850927395
24.93999999999993,-0.1722916961053325,0.00620490474055225,1.0598038628480912,0.9706478315158992
24.95999999999993,-0.17195533727081438,0.02738972098285788,1.0638061182450467,0.9706193593182296
24.97999999999993,-0.17119539748854595,0.048627121614411066,1.0563071490847453,0.9705991228493784
24.999999999999925,-0.17001201291618487,0.06965443070368998,1.0475563165246566,0.9705855621399004
25.019999999999925,-0.1684101174341285,0.0905095869096382,1.0382288960810255,0.9705747293861487
25.039999999999925,-0.1663929447074814,0.11117446139971174,1.0180297334230473,0.9705674883429634
25.059999999999924,-0.16396647096966616,0.13137191362536677,1.0099548682168802,0.9705677824764384
25.079999999999913,-0.1611385937067311,0.1514165640810029,0.9894900009154454,0.9705676474070748
25.099999999999913,-0.15791392717214014,0.17093002563302073,0.9613941373883909,0.97057670535364
25.11999999999991,-0.15430432364132962,0.18995162852498443,0.9415682952865714,0.9705891365445792
25.139999999999908,-0.1503188222545935,0.20852825402141006,0.9071782801219843,0.9706032732254412
25.159999999999904,-0.14596788926386361,0.226434542162339,0.8908293853745415,0.9706203824144632
25.179999999999904,-0.14126325569809373,0.24399929104682547,0.8522073602970699,0.9706406464470148
25.1999999999999,-0.13621418449337,0.2607270413965667,0.8240783652221844,0.9706625712415176
25.219999999999896,-0.13083734920226922,0.27688338620644104,0.7955427453030766,0.9706853963745556
25.239999999999892,-0.12514321150408947,0.29242409064770297,0.7531936495732192,0.9707135841596412
25.25999999999989,-0.11914624174404212,0.30711065326512044,0.7190786602837537,0.970743365173338
25.27999999999989,-0.11286301166435952,0.32111230562376974,0.6741084585916054,0.97077423881404
25.29999999999989,-0.10630822263548176,0.3341935781643984,0.6385879472197445,0.9708048034499148
25.31999999999989,-0.09949956633442511,0.34657338344423694,0.5994807540914606,0.9708401784635452
25.33999999999989,-0.09245107670622824,0.35812765039932865,0.5547650049480614,0.9708722713453776
25.35999999999989,-0.08518047854718586,0.3687739747022668,0.509060173888432,0.9709034056858202
25.37999999999988,-0.07770626594490714,0.3784904968826454,0.46314787597826396,0.9709357665025176
25.39999999999988,-0.07004660369401869,0.3873352759342094,0.42048789947036386,0.9709675903367224
25.41999999999988,-0.062218991678205764,0.3952714095484976,0.371526654651725,0.970997049443142
25.43999999999988,-0.054242553713356026,0.40219496213184786,0.3236131635523483,0.971025085715486
25.459999999999877,-0.04613744142266016,0.4081613600153572,0.272768635862328,0.9710504494660323
25.479999999999876,-0.037923009440199294,0.41310621553022125,0.2237868603360447,0.9710722045863248
25.499999999999872,-0.029619606602187754,0.41707523872050917,0.17318408465125618,0.9710903773647807
25.51999999999987,-0.021246917363509425,0.4200185853733407,0.1198249424655855,0.9711050382424996
25.53999999999986,-0.012825929459820742,0.4219002600450303,0.06924028549488401,0.9711156494955167
25.55999999999986,-0.00437751230851658,0.4227792587617348,0.018429791047717994,0.9711220156753864
25.579999999999863,0.004078353754591955,0.42263511934545456,-0.03323966350288799,0.971124851145252
25.599999999999856,0.012521019349661126,0.4214586089203346,-0.08403816880702183,0.971123830851499
25.619999999999852,0.020929965402892516,0.4192686702618723,-0.13503723188617453,0.9711185244296844
25.63999999999985,0.029284953664221736,0.4160599004306341,-0.18549726081710066,0.9711089668688576
25.65999999999985,0.03756556114729261,0.41183062376578233,-0.23682677864783583,0.9710931227968818
25.67999999999985,0.04575141757048086,0.4065862986852569,-0.2871321270249975,0.9710721654739274
25.699999999999854,0.0538222925702575,0.40033372701226316,-0.33746805184196765,0.9710444066492456
25.719999999999853,0.061758433268472884,0.39312543269844147,-0.3841437074469613,0.9710110714659512
25.73999999999984,0.06954099882771163,0.38497530957690657,-0.4328852844160594,0.9709748468559491
25.759999999999838,0.07715094422796698,0.37585522609168204,-0.47782181783056143,0.9709305258460984
25.779999999999838,0.08456940271875349,0.3658502231542147,-0.5254050010549951,0.9708817417533164
25.799999999999837,0.0917787631078862,0.35493100532341065,-0.5648259083063477,0.9708305491953778
25.819999999999837,0.09876158161514116,0.3432321108045071,-0.61063813252588,0.9707754113519504
25.839999999999836,0.10550179492938916,0.3306278528083073,-0.6492160458668854,0.970716345214546
25.85999999999983,0.1119819728403327,0.31727931538595106,-0.6855835956113006,0.970655824315221
25.87999999999983,0.11818769411499201,0.30316285449945773,-0.7244021358264721,0.9705924158209024
25.899999999999828,0.12410367569504414,0.28831693163270183,-0.7632907687186711,0.970523576178948
25.919999999999824,0.12971540118320718,0.2727315379872966,-0.7999401898367,0.9704575252600348
25.939999999999824,0.13500797354184144,0.2564010458073928,-0.8281006434007896,0.9703912909949844
25.95999999999982,0.13996783814032662,0.23950648957172582,-0.8653283479406715,0.9703214858987792
25.979999999999816,0.14458362580025444,0.221955064566699,-0.8923936057650179,0.9702509631963216
25.999999999999808,0.1488424940670436,0.2038474550478838,-0.9088236179886666,0.9701820501102068
26.019999999999808,0.15273514781754674,0.18537240977285466,-0.9395011830626567,0.970111829958152
26.03999999999981,0.15625332882050158,0.16633595872603685,-0.9633684350319907,0.9700446946450902
26.05999999999981,0.15938606950561213,0.14688002223936725,-0.9823605597309296,0.9699791283457264
26.07999999999981,0.16212593949460016,0.12704788312166426,-1.0013232170876885,0.9699162666177816
26.09999999999981,0.16446581243800787,0.10688910058316402,-1.0146144319406805,0.9698557151065172
26.1199999999998,0.16640016287783288,0.08652077889765135,-1.0223505597442173,0.9697943082140298
26.139999999999798,0.16792546420151724,0.06598493435111376,-1.0425779618150517,0.9697423248737238
26.1599999999998,0.16903745098618933,0.04515390920448893,-1.0403511695130447,0.9696921381098084
26.1799999999998,0.16973224079407256,0.024358598603615344,-1.0385348011531643,0.9696550314181483
26.199999999999793,0.1700115028026612,0.0035650720565532333,-1.0471757213733295,0.9696222396885926
26.219999999999796,0.16987342635817881,-0.017421002071083862,-1.0477160669195023,0.9695851399006024
26.23999999999979,0.1693156023308332,-0.038324781309446464,-1.0390235812443054,0.9695615056827902
26.259999999999792,0.16834187831090452,-0.05899645127187302,-1.0337351525135363,0.9695405942245018
26.279999999999784,0.16695612726996034,-0.07957461993818057,-1.0162550897740374,0.9695254315066208
26.299999999999784,0.1651614777355119,-0.09981323750695167,-1.0091811141214682,0.969512967973843
26.31999999999978,0.16296419205636725,-0.11990755008450618,-0.9944945845658112,0.969505880404665
26.33999999999978,0.16036803680104472,-0.1396260469308854,-0.9732917275508606,0.9695072312677419
26.359999999999772,0.15738155307173315,-0.15895667737807628,-0.9571139800194706,0.9695129034918314
26.37999999999977,0.15401228608592507,-0.1779073552617968,-0.9403082655143633,0.9695173093934396
26.39999999999977,0.15026770784304133,-0.1964901646050981,-0.9086832350663211,0.9695311194652932
26.41999999999977,0.14615757372309218,-0.2143808794858915,-0.8793166472629436,0.9695487487942698
26.43999999999977,0.1416956880618489,-0.23172995011374142,-0.8617807921655544,0.9695683201733812
26.45999999999977,0.13689121424038328,-0.24865708515800147,-0.8226641458967692,0.96959559588982
26.47999999999977,0.13175556623806212,-0.2647290950962416,-0.7891260483621043,0.9696236082693966
26.499999999999762,0.12630547328254788,-0.28020157949608443,-0.7604458707002949,0.9696592810624096
26.51999999999976,0.12055179409898728,-0.2950637111300366,-0.7268967323399359,0.9696929336761456
26.53999999999976,0.11450793328741712,-0.30918902942196425,-0.6887187721367879,0.9697285240423742
26.55999999999976,0.10818915747570582,-0.32256182124337024,-0.6455165270851937,0.9697630340178872
26.579999999999753,0.10161125352966567,-0.33507684084488104,-0.6091612586066286,0.969804260003274
26.599999999999753,0.09479055808675318,-0.3468882924707928,-0.562491149071971,0.969840092930884
26.619999999999752,0.08774254600827497,-0.357728813356649,-0.5272936900835142,0.9698764319694172
26.639999999999752,0.08048587280739447,-0.36783611208770245,-0.4819582314832398,0.9699106367571272
26.659999999999748,0.07303578741993427,-0.3769969010664818,-0.4354309083325322,0.9699477378846862
26.679999999999747,0.06541178442764164,-0.38525713528553757,-0.3882193632819252,0.9699807584757452
26.699999999999736,0.05763188968608722,-0.392570723631647,-0.340750655405617,0.9700110778482278
26.71999999999974,0.04971544385078499,-0.39890889208028707,-0.2933556523827905,0.9700391291849044
26.739999999999732,0.04168180660216489,-0.40429913685459673,-0.2467625631635092,0.970061430152582
26.759999999999728,0.033549798438818806,-0.40874443694975027,-0.19803811664043572,0.97008049825248
26.779999999999728,0.025338727658039177,-0.41219193634255474,-0.1475136914798633,0.9700960780096582
26.799999999999727,0.017068834800784364,-0.41462752067682207,-0.09571017296970717,0.9701048934302194
26.819999999999727,0.008760488430951814,-0.4160342217447177,-0.04497304173872249,0.9701084191347245
26.83999999999973,0.000434178591026001,-0.41642969575587735,0.0056650825634320615,0.9701074130292364
26.85999999999972,-0.00788993465317036,-0.4158128068578585,0.056437474267064074,0.9701012166432108
26.87999999999972,-0.016191596117660245,-0.4141849649025809,0.10642256368852936,0.9700895474728451
26.899999999999718,-0.024450683084011094,-0.41155826277837654,0.15667932355558215,0.9700717858107566
26.919999999999717,-0.03264718941072446,-0.40792362410243665,0.2085332182441731,0.9700493617594148
26.939999999999714,-0.04076078820617484,-0.4032640050648267,0.25498112689232655,0.9700190884281248
26.959999999999713,-0.04877156663451956,-0.39766420839064165,0.3030464321869937,0.9699821602407068
26.97999999999971,-0.05666082680681528,-0.3910987387282637,0.35582445041768623,0.9699375440729214
26.99999999999971,-0.0644086072905405,-0.3835019535024048,0.4009385713911013,0.9698879284885784
27.01999999999971,-0.07199494337055612,-0.374988407191526,0.44746656980277244,0.9698347979170908
27.039999999999704,-0.07940192804180515,-0.36555698862706576,0.4943945790757391,0.9697731351799264
27.059999999999704,-0.08661120037154699,-0.35522045491457765,0.5354971959617794,0.969708951725618
27.0799999999997,-0.09360559961368368,-0.3440985536812072,0.5761513449892942,0.9696400090260686
27.099999999999696,-0.1003694778982231,-0.33214741193890984,0.6233943572811942,0.9695677626525068
27.11999999999969,-0.1068857476404137,-0.3193327974756516,0.6598255999588206,0.969489063898426
27.13999999999969,-0.1131379400421287,-0.30577180400377296,0.691977527340075,0.9694109419470106
27.15999999999969,-0.11911174595077091,-0.29149104330425973,0.7293138245520192,0.9693350776787268
27.17999999999969,-0.12479268960005753,-0.27648097543402744,0.7735314741765031,0.9692515131670832
27.19999999999969,-0.1301655821978106,-0.26066844406385226,0.8114570968874536,0.96917082965209
27.21999999999969,-0.13521544327086685,-0.24422740936891005,0.8313756755618591,0.9690956737912436
27.239999999999682,-0.13993141634778927,-0.22730090657587132,0.8603162518220341,0.9690117110868562
27.259999999999682,-0.14430346262431037,-0.20980076774049555,0.8911086157174178,0.9689287301942968
27.27999999999968,-0.14831957941503138,-0.19171140947847484,0.91731563226552,0.9688484266091728
27.29999999999968,-0.15196859405071905,-0.17311152387341736,0.9406553744447593,0.9687733087572878
27.319999999999677,-0.15524148019930806,-0.15412230048486206,0.9648794225800795,0.9686950264102716
27.339999999999677,-0.15813035600348788,-0.1346859406324447,0.9746243411379601,0.9686203205912952
27.359999999999673,-0.16062805720104908,-0.1150787270675434,0.9885622916056506,0.9685566524483592
27.379999999999672,-0.16273099225428836,-0.09514818358679453,1.005772284311985,0.9684940483573318
27.399999999999665,-0.1644320660709022,-0.07490897627697082,1.0201792510193606,0.9684304611013193
27.419999999999668,-0.16572618012526805,-0.05448094520478707,1.0229315047169725,0.9683745236396027
27.43999999999966,-0.1666104944829285,-0.03393732978885032,1.026471375588586,0.968328526723172
27.45999999999966,-0.16708393704560093,-0.013424173218410008,1.0333806435593633,0.9682880282767896
27.479999999999656,-0.16714649469641105,0.007198267382025452,1.029119442129269,0.9682574154242712
27.49999999999965,-0.1667970030745267,0.02771548107771845,1.0276338504590588,0.9682330530316352
27.519999999999648,-0.16603779904680385,0.04820735587992385,1.0103964673415984,0.9682155697849828
27.539999999999647,-0.16487103723124483,0.06839483943987945,1.0159428413926614,0.9682029274773089
27.559999999999647,-0.16330128352501022,0.08861375516062879,1.0086979748035616,0.9682039615945826
27.579999999999647,-0.16132873677383483,0.10857351051977682,0.9892220085955518,0.9682000254851352
27.599999999999646,-0.15896043629410161,0.1281930902408191,0.9664407019603717,0.9682037513274444
27.619999999999642,-0.15620424922826096,0.14733439576349935,0.9506897877072478,0.9682197238385069
27.63999999999964,-0.15306862793566156,0.16619821914412797,0.935720348382409,0.9682446611836372
27.65999999999964,-0.14955925091800182,0.1846627940033252,0.9070593657069063,0.9682727804438994
27.67999999999964,-0.14568628956571356,0.2025130262933125,0.8864124748810535,0.9683035569718595
27.699999999999637,-0.14146093672510987,0.21997685111378099,0.8593618661970283,0.968343389461498
27.719999999999636,-0.1368914596963907,0.23685717786271437,0.8276363599494637,0.9683860810224328
27.73999999999963,-0.1319907395353974,0.25310544923066586,0.7989831258363189,0.9684266216841928
27.75999999999963,-0.1267710487677359,0.2687704915567716,0.7642874241770353,0.9684727335936139
27.779999999999625,-0.12124494409946603,0.2837062589595299,0.728394864849765,0.9685195349184524
27.799999999999624,-0.11542740872111494,0.29793006026038127,0.6930250272341814,0.9685714768303216
27.819999999999624,-0.10933275839316255,0.31140778353739246,0.6580362628364483,0.96862876966346
27.839999999999623,-0.10297577663802016,0.32417491792253084,0.6133909096538147,0.96867909419968
27.859999999999612,-0.09637197693724485,0.33603833975876213,0.5739049269830867,0.9687333573095152
27.879999999999608,-0.0895389809362089,0.34714817243354584,0.5419643165997116,0.9687878757807488
27.899999999999608,-0.08249082615520328,0.3575541379822941,0.49343532744189506,0.9688406198071048
27.919999999999607,-0.07524382519503231,0.3669527836611714,0.44687642512385245,0.9688921782381662
27.93999999999961,-0.0678183275774228,0.375457418783009,0.4044553774826204,0.9689438060566474
27.95999999999961,-0.060231515537441944,0.38307703015815797,0.35859211522624457,0.9689908033792186
27.979999999999603,-0.05250140385691322,0.38977830598703833,0.31154141130834956,0.9690374773454932
27.9999999999996,-0.04464678319428085,0.39552052371254304,0.26539205819766815,0.9690810528676564
28.019999999999598,-0.036686613925558366,0.400347519078411,0.21532966500407438,0.969118794192346
28.039999999999598,-0.028639791359852597,0.4041565032147553,0.1653928888516543,0.9691518011055272
28.059999999999594,-0.02052687821476991,0.4069710316331532,0.11634121067601232,0.969180576513182
28.079999999999593,-0.012367473682364273,0.4088078705391356,0.06652632265141885,0.9692034651162774
28.09999999999959,-0.004181267541362502,0.40964405376772867,0.01731867433089567,0.9692211071030944
28.11999999999959,0.004011758265547949,0.4094958075298022,-0.03264700615629353,0.9692349216763158
28.139999999999585,0.012191887674508581,0.40834970510955815,-0.08139072450732025,0.9692445317487396
28.159999999999584,0.020339260650318824,0.4062264619746632,-0.13108469523700692,0.9692497211500396
28.179999999999584,0.02843431144711668,0.4031123218507568,-0.1816661610670845,0.9692490928641206
28.19999999999958,0.03645701921164005,0.39898864522526917,-0.2285228527336236,0.9692437229418222
28.21999999999958,0.04438774779773238,0.39393613236775527,-0.27812915574415753,0.9692337061138288
28.239999999999576,0.052207586033107795,0.3878722524154166,-0.3266562548402014,0.9692158310236364
28.25999999999957,0.05989663091349845,0.38088589746548523,-0.37212920359462365,0.9691916850236612
28.27999999999957,0.06743689849313811,0.37299046371474565,-0.41792440971672773,0.9691608950142624
28.29999999999957,0.07480999843497542,0.3641620393929592,-0.46695431257237513,0.969126626865843
28.31999999999957,0.08199713918574347,0.3543951748404053,-0.5091173903480753,0.9690871948226366
28.33999999999957,0.0889803854804129,0.34380077387618685,-0.5492334642983538,0.9690396743402262
28.359999999999555,0.09574380418368932,0.332411286121469,-0.592045886104149,0.9689887808344788
28.379999999999555,0.10227128457727155,0.32019674783680985,-0.6265664956540196,0.9689379275621134
28.399999999999558,0.10854723613894764,0.30729548020478686,-0.667659896475144,0.9688826563199252
28.419999999999558,0.11455729555033715,0.2935588469821157,-0.6999197567390886,0.9688256416069768
28.439999999999557,0.12028585602369932,0.2792150142846121,-0.7431308039527768,0.968767683090617
28.459999999999557,0.12571982223037845,0.26401921459034694,-0.7698598843615122,0.9687083583684484
28.479999999999553,0.13084355979281384,0.2482929135718692,-0.8028846680367561,0.96864626616881
28.499999999999552,0.13564700855029446,0.23193935664203977,-0.835071920869506,0.9685854426204796
28.51999999999955,0.1401168692528475,0.2149367133482104,-0.8676514186762615,0.968525133351724
28.539999999999548,0.14424044930377547,0.19732248634843147,-0.886225377615101,0.9684562925591894
28.559999999999537,0.14800783965202488,0.1793872652642357,-0.9125103488149039,0.9683948472699256
28.579999999999536,0.15141187668020625,0.160906901354568,-0.9271498588605924,0.9683338907032916
28.599999999999536,0.15444275037903485,0.1421590169811355,-0.9435391848817293,0.9682739412433214
28.61999999999954,0.15709582345120843,0.12309040060836962,-0.9708107542846862,0.9682234849239868
28.63999999999953,0.15936266438731947,0.10348663281392534,-0.9838049653600437,0.96816455406505
28.65999999999953,0.16123493376722392,0.08375224649794051,-0.9918000889473958,0.96811501326038
28.679999999999534,0.16271120134726422,0.06384124178319561,-0.9978392098352573,0.9680694659078558
28.699999999999534,0.163787911028144,0.04381584698342159,-1.0139288344954782,0.9680232115875776
28.719999999999523,0.16446214165260825,0.02355884656557572,-1.013954727018223,0.9679887413229088
28.73999999999952,0.16473052724753742,0.0032980691447741144,-1.013159030322697,0.9679578876571122
28.75999999999952,0.16459409359156965,-0.016933923896401002,-1.020050532698201,0.967929511846656
28.779999999999518,0.16405280338438039,-0.037208021715244004,-1.0005443461776131,0.9679060352656322
28.799999999999518,0.16310875953601975,-0.05709643267443232,-0.9906868783985853,0.96788634425004
28.819999999999514,0.16176915544584688,-0.07686654134144999,-0.99090794225084,0.9678750034305316
28.839999999999513,0.16003473013585945,-0.09656891423937071,-0.9735818606529135,0.9678622309648836
28.859999999999513,0.1579090615875898,-0.11591435126760141,-0.9608867132187099,0.9678582275292756
28.879999999999512,0.1553990613582794,-0.1350672923270422,-0.9485142725170493,0.9678558633647912
28.899999999999505,0.15250935164219048,-0.15381954968794515,-0.9297111530984994,0.9678609180778744
28.919999999999504,0.14924899660702914,-0.17214185649892305,-0.9073952815423445,0.9678737841995014
28.9399999999995,0.14562649038030273,-0.19003807274497686,-0.879383203608802,0.9678967677055816
28.9599999999995,0.14165115325586142,-0.20739676666463094,-0.8567322854270423,0.9679167504154502
28.979999999999496,0.1373335716899174,-0.22428975774786938,-0.8254640298802056,0.9679434257175656
28.999999999999496,0.13268402306516192,-0.2405443014528038,-0.803302819097238,0.967973579790134
29.01999999999949,0.12771490113396303,-0.2562951791011239,-0.7693808669753804,0.968005999821481
29.03999999999949,0.12243707295117451,-0.27135746288233514,-0.7341155608807656,0.9680430156909456
29.05999999999949,0.11686510905401264,-0.28572183065363344,-0.7027152892397179,0.9680811524610524
29.07999999999949,0.11101254880274906,-0.29942773937864114,-0.6653662657442844,0.9681184069248951
29.099999999999486,0.10489311038523648,-0.31238341591186264,-0.6313025734941028,0.9681658974801404
29.11999999999948,0.09852207149819128,-0.3245976253742689,-0.5877824545771646,0.9682094411723788
29.139999999999482,0.09191487065212958,-0.33597505259373167,-0.5454444181265091,0.968253552458131
29.15999999999948,0.08508846534650899,-0.3465294531581452,-0.5092757190430219,0.9683013740718044
29.179999999999474,0.0780588361988422,-0.3563081116433085,-0.46743247765686946,0.96834635617787
29.199999999999477,0.0708422958108826,-0.36518517305840964,-0.4249427121522402,0.9683909656559208
29.21999999999947,0.06345690222579617,-0.3732183465613651,-0.38010341779900286,0.9684335277293264
29.23999999999947,0.05591968892565368,-0.3803472365726427,-0.3305304169854929,0.9684764521183524
29.259999999999465,0.048249553378697026,-0.3864968579129102,-0.2842488119548833,0.9685156026683168
29.279999999999465,0.04046585842291542,-0.3917234980993879,-0.23826114552784633,0.9685509682365075
29.29999999999946,0.03258692862363161,-0.39601181647156697,-0.19201618600831788,0.968581431633242
29.31999999999946,0.024631611469078843,-0.3993640783430644,-0.14168608138964697,0.9686074152786952
29.33999999999946,0.01661920970035203,-0.40170002424582224,-0.09240292424657658,0.9686276477735476
29.359999999999452,0.008569969356863853,-0.403066280750994,-0.04381398697758407,0.9686425452131852
29.37999999999945,0.0005031347882480786,-0.4034531323284539,0.005109021828817454,0.968652559882834
29.399999999999448,-0.007561602978130381,-0.40285635388029734,0.05432583412663616,0.9686574839421402
29.419999999999447,-0.015604638710630163,-0.401285726240596,0.10218593699359277,0.9686557448815774
29.439999999999447,-0.023606584931450784,-0.39874836705405026,0.15197465829147608,0.9686495296514724
29.459999999999447,-0.03154796149617819,-0.39522279788540055,0.19933908171139716,0.9686355178058244
29.479999999999446,-0.039409209609588346,-0.39074674281102584,0.24732916606205652,0.9686166488504572
29.499999999999442,-0.047171542491196775,-0.3853307740992847,0.2950457439558874,0.9685913065986798
29.519999999999442,-0.05481600693028763,-0.3789537261324847,0.34359928351275804,0.9685586210977648
29.53999999999944,-0.06232328808812732,-0.37161374673064745,0.3897220550070006,0.968519193499274
29.559999999999434,-0.06967463064362928,-0.3633764150314622,0.4313543978752528,0.9684741383579882
29.579999999999433,-0.0768524490539658,-0.35426057936964517,0.47482893800017617,0.9684230036132994
29.59999999999943,-0.0838397441506939,-0.3443412707196785,0.5170574304701312,0.968368676414472
29.61999999999943,-0.09062026994271263,-0.33356369872948405,0.5633947257267202,0.9683064519380232
29.63999999999943,-0.09717650544501971,-0.32191312234856184,0.5999059401108733,0.9682445080080128
29.659999999999428,-0.10349219806753161,-0.3095510050354836,0.640825595156485,0.9681821067882928
29.679999999999424,-0.10955275264591192,-0.2963553679328334,0.6717617519712376,0.9681181387499987
29.699999999999424,-0.11534279684423757,-0.28257143889953323,0.7089690284548529,0.968051352380069
29.719999999999413,-0.1208501834543985,-0.2680258253034081,0.746638732568025,0.9679777304658778
29.739999999999412,-0.12605935218069633,-0.2527792908174975,0.7753069417397601,0.9679026515432004
29.75999999999941,-0.1309577381761194,-0.23697937295474605,0.809079342806148,0.9678295561135813
29.779999999999408,-0.13553408291966193,-0.2205418038772189,0.8380071636420794,0.9677539285990264
29.799999999999407,-0.1397759626852727,-0.20356433544688976,0.8609353469866997,0.9676862802180618
29.819999999999407,-0.14367342853038909,-0.1861073652311162,0.8860832145985891,0.9676179247847044
29.839999999999403,-0.14721671695287564,-0.16813178232777065,0.9094145484361995,0.9675517833248144
